Date,Open,High,Low,Close,Adj Close,Volume
2021-07-18,0.784773,0.813560,0.775799,0.799911,0.799911,50135048
2021-07-19,0.799155,0.807062,0.747568,0.749254,0.749254,57986028
2021-07-20,0.749791,0.764641,0.677779,0.697207,0.697207,101517725
2021-07-21,0.695598,0.782257,0.682323,0.765601,0.765601,72874105
2021-07-22,0.768653,0.799429,0.755022,0.797338,0.797338,69932093
2021-07-23,0.796316,0.815573,0.772050,0.807986,0.807986,59929789
2021-07-24,0.807521,0.846592,0.804714,0.828798,0.828798,63918498
2021-07-25,0.827172,0.906492,0.796666,0.890030,0.890030,104461200
2021-07-26,0.890322,0.933137,0.840910,0.850768,0.850768,144363816
2021-07-27,0.848666,0.871382,0.819015,0.854212,0.854212,74703385
2021-07-28,0.857113,0.871397,0.828968,0.842405,0.842405,69584465
2021-07-29,0.846007,0.854811,0.825988,0.845518,0.845518,51426799
2021-07-30,0.846352,0.854124,0.809902,0.852903,0.852903,69711314
2021-07-31,0.853194,0.854965,0.822157,0.841249,0.841249,73099269
2021-08-01,0.837404,0.876739,0.803646,0.814141,0.814141,83887687
2021-08-02,0.812790,0.840047,0.801646,0.817776,0.817776,60873000
2021-08-03,0.817944,0.836636,0.790933,0.816772,0.816772,60751767
2021-08-04,0.818933,0.840902,0.802628,0.827781,0.827781,65385450
2021-08-05,0.828563,0.859534,0.813909,0.851273,0.851273,81805489
2021-08-06,0.850808,0.869105,0.823293,0.854019,0.854019,84440081
2021-08-07,0.855002,0.894614,0.846732,0.875499,0.875499,135880825
2021-08-08,0.876268,0.885387,0.817713,0.825421,0.825421,98505146
2021-08-09,0.825115,0.870794,0.804667,0.855411,0.855411,94570598
2021-08-10,0.856764,0.909009,0.838931,0.882651,0.882651,120886357
2021-08-11,0.883155,0.970307,0.878441,0.912203,0.912203,197509572
2021-08-12,0.912307,0.965392,0.855427,0.882887,0.882887,189841237
2021-08-13,0.884922,0.956126,0.872215,0.954636,0.954636,158827250
2021-08-14,0.954834,0.978982,0.914322,0.932215,0.932215,179265801
2021-08-15,0.932650,1.023643,0.925940,0.996451,0.996451,210688257
2021-08-16,0.995756,1.026813,0.937810,0.949383,0.949383,197756775
2021-08-17,0.945497,0.992729,0.881542,0.884725,0.884725,190876154
2021-08-18,0.883840,0.962762,0.855820,0.924821,0.924821,174784912
2021-08-19,0.922644,1.071433,0.913367,1.044498,1.044498,369264543
2021-08-20,1.044279,1.153408,1.039739,1.138164,1.138164,366283170
2021-08-21,1.138510,1.221736,1.094261,1.147098,1.147098,358551641
2021-08-22,1.149166,1.243796,1.122116,1.158165,1.158165,267624428
2021-08-23,1.158063,1.186826,1.110408,1.159325,1.159325,203668605
2021-08-24,1.159540,1.159708,1.016382,1.037633,1.037633,252498295
2021-08-25,1.040040,1.079667,1.001998,1.063080,1.063080,206911229
2021-08-26,1.065292,1.075627,0.975324,0.989957,0.989957,170261170
2021-08-27,0.990587,1.065107,0.961722,1.065107,1.065107,171164127
2021-08-28,1.066114,1.073236,1.023507,1.036796,1.036796,139083948
2021-08-29,1.038342,1.066791,1.000623,1.021523,1.021523,138083109
2021-08-30,1.022681,1.093534,0.978783,1.018990,1.018990,203189086
2021-08-31,1.019756,1.168318,1.004425,1.116988,1.116988,374694037
2021-09-01,1.115751,1.184634,1.080198,1.158855,1.158855,304393969
2021-09-02,1.158905,1.177718,1.126160,1.145885,1.145885,184582918
2021-09-03,1.145540,1.268932,1.110254,1.220743,1.220743,385617547
2021-09-04,1.218734,1.238598,1.192475,1.207556,1.207556,259993218
2021-09-05,1.208489,1.350057,1.183209,1.316672,1.316672,347343446
2021-09-06,1.314261,1.486014,1.295003,1.467940,1.467940,563500077
2021-09-07,1.462107,1.516561,1.042347,1.266267,1.266267,751895689
2021-09-08,1.267919,1.956287,1.234703,1.923749,1.923749,3367355549
2021-09-09,1.952146,2.481387,1.682159,2.312248,2.312248,4812069645
2021-09-10,2.300817,2.425273,1.848497,2.004593,2.004593,2596891056
2021-09-11,2.011204,2.283551,1.970102,1.983835,1.983835,1798923049
2021-09-12,1.994779,2.470806,1.911498,2.379480,2.379480,2164056922
2021-09-13,2.381145,2.544702,1.976941,2.157169,2.157169,2298346470
2021-09-14,2.163548,2.252638,1.988922,2.037281,2.037281,1149444799
2021-09-15,2.037329,2.085285,2.002210,2.015922,2.015922,727448265
2021-09-16,2.014629,2.221954,1.867661,2.039316,2.039316,1313291453
2021-09-17,2.039434,2.155976,1.900513,1.920465,1.920465,893672200
2021-09-18,1.921644,2.126689,1.896554,2.072211,2.072211,811391354
2021-09-19,2.067090,2.151182,1.944314,1.973453,1.973453,745020454
2021-09-20,1.973364,1.975591,1.554173,1.650480,1.650480,1094994134
2021-09-21,1.671690,1.823032,1.530708,1.574855,1.574855,837282638
2021-09-22,1.573031,1.893343,1.548955,1.842124,1.842124,794461325
2021-09-23,1.845113,2.050285,1.791806,2.005741,2.005741,904383367
2021-09-24,2.004822,2.005732,1.696169,1.788689,1.788689,883429431
2021-09-25,1.787645,1.812733,1.696783,1.733007,1.733007,502973449
2021-09-26,1.732647,1.777510,1.570411,1.773634,1.773634,565724981
2021-09-27,1.781787,1.852932,1.670282,1.674183,1.674183,667754720
2021-09-28,1.675228,1.718680,1.554216,1.561947,1.561947,535757746
2021-09-29,1.566934,1.749660,1.551558,1.605074,1.605074,535584347
2021-09-30,1.607103,1.659759,1.574318,1.628595,1.628595,490314234
2021-10-01,1.627095,1.811597,1.596160,1.774298,1.774298,624507474
2021-10-02,1.773578,1.882786,1.711804,1.777467,1.777467,602938373
2021-10-03,1.772787,1.996920,1.733641,1.987661,1.987661,827903086
2021-10-04,1.984018,2.092853,1.890626,1.933079,1.933079,1167834065
2021-10-05,1.937360,2.060342,1.923055,1.953356,1.953356,633197149
2021-10-06,1.951910,1.986897,1.786259,1.819466,1.819466,686265672
2021-10-07,1.815093,1.933960,1.754492,1.888237,1.888237,641358610
2021-10-08,1.889970,1.998362,1.880333,1.899197,1.899197,596084288
2021-10-09,1.895870,1.947883,1.865495,1.890509,1.890509,327236003
2021-10-10,1.891820,1.892179,1.762212,1.771453,1.771453,276716327
2021-10-11,1.768067,1.833448,1.680078,1.717525,1.717525,307108559
2021-10-12,1.717085,1.754366,1.608586,1.744901,1.744901,411949621
2021-10-13,1.746279,1.844707,1.692659,1.838683,1.838683,356995291
2021-10-14,1.837135,1.880034,1.780301,1.804155,1.804155,337223002
2021-10-15,1.809252,1.809252,1.732818,1.752944,1.752944,327662647
2021-10-16,1.753223,1.847857,1.735609,1.796759,1.796759,353041362
2021-10-17,1.796793,1.889162,1.726620,1.768144,1.768144,363795236
2021-10-18,1.769118,1.786475,1.715696,1.736743,1.736743,212462805
2021-10-19,1.737732,1.767561,1.686497,1.711154,1.711154,221010508
2021-10-20,1.710717,1.821373,1.688107,1.788533,1.788533,274389721
2021-10-21,1.789693,1.883407,1.756623,1.782411,1.782411,438671617
2021-10-22,1.784393,1.938168,1.772550,1.859406,1.859406,534119389
2021-10-23,1.859549,1.943056,1.847948,1.910205,1.910205,343212664
2021-10-24,1.910233,1.919486,1.782475,1.816633,1.816633,265679600
2021-10-25,1.815521,2.072838,1.808488,2.043943,2.043943,549366780
2021-10-26,2.048037,2.099178,1.951753,2.037904,2.037904,632762093
2021-10-27,2.041633,2.086174,1.706375,1.788678,1.788678,726406070
2021-10-28,1.788891,1.879895,1.755066,1.848400,1.848400,504296756
2021-10-29,1.846610,1.914176,1.836299,1.870480,1.870480,392802835
2021-10-30,1.875138,1.876264,1.788921,1.819644,1.819644,258239743
2021-10-31,1.820925,1.857766,1.758338,1.828690,1.828690,291738506
2021-11-01,1.828744,1.866444,1.779768,1.833672,1.833672,285592980
2021-11-02,1.832943,1.909099,1.831422,1.861833,1.861833,310956867
2021-11-03,1.862514,1.972472,1.826995,1.927815,1.927815,466342620
2021-11-04,1.926253,1.959828,1.821810,1.858965,1.858965,360452517
2021-11-05,1.861968,1.914220,1.832043,1.848338,1.848338,257097471
2021-11-06,1.845920,1.868012,1.780585,1.836958,1.836958,215086025
2021-11-07,1.838010,1.872678,1.821936,1.865430,1.865430,189001016
2021-11-08,1.867662,2.075135,1.839525,2.053813,2.053813,598547948
2021-11-09,2.048210,2.056517,1.934151,1.944144,1.944144,430282326
2021-11-10,1.945691,2.288544,1.843909,1.934534,1.934534,1096601258
2021-11-11,1.935207,2.057811,1.877416,2.031259,2.031259,726397489
2021-11-12,2.024011,2.339833,2.004339,2.150452,2.150452,1695116317
2021-11-13,2.145598,2.161721,2.035689,2.082551,2.082551,684136646
2021-11-14,2.078080,2.107323,1.920421,1.983129,1.983129,466084928
2021-11-15,1.984799,2.009321,1.864991,1.889635,1.889635,469597579
2021-11-16,1.894657,1.894657,1.569854,1.728312,1.728312,787276524
2021-11-17,1.726776,1.762581,1.598130,1.660823,1.660823,579988526
2021-11-18,1.659154,2.829822,1.650707,1.845844,1.845844,4203183528
2021-11-19,1.848139,1.907366,1.754579,1.880408,1.880408,977648884
2021-11-20,1.880169,1.904867,1.758714,1.836293,1.836293,458989518
2021-11-21,1.839078,1.892231,1.783899,1.833936,1.833936,441289829
2021-11-22,1.832576,1.838243,1.716305,1.735723,1.735723,453625871
2021-11-23,1.739386,1.849488,1.699246,1.833481,1.833481,467341509
2021-11-24,1.837293,1.870509,1.721098,1.789303,1.789303,481534594
2021-11-25,1.743253,1.844580,1.724642,1.752958,1.752958,424162726
2021-11-26,1.820242,1.822853,1.594131,1.596502,1.596502,572227584
2021-11-27,1.602864,1.725487,1.602864,1.678012,1.678012,392327404
2021-11-28,1.681224,1.713677,1.583598,1.711715,1.711715,339904708
2021-11-29,1.712651,1.826690,1.697671,1.777569,1.777569,454280625
2021-11-30,1.773564,1.873351,1.735184,1.813682,1.813682,511222408
2021-12-01,1.809628,2.021070,1.804040,1.967895,1.967895,786558602
2021-12-02,1.962470,2.042211,1.852555,1.883214,1.883214,636253482
2021-12-03,1.887896,1.941584,1.708497,1.743518,1.743518,479972708
2021-12-04,1.750707,1.750707,1.348361,1.651683,1.651683,783999565
2021-12-05,1.650185,1.758483,1.589669,1.758483,1.758483,722379679
2021-12-06,1.763416,1.855473,1.617126,1.772159,1.772159,973252801
2021-12-07,1.769492,1.809815,1.666273,1.690443,1.690443,454987178
2021-12-08,1.687549,1.700827,1.599421,1.697753,1.697753,278239642
2021-12-09,1.697210,1.714091,1.549767,1.549767,1.549767,314638284
2021-12-10,1.549912,1.598066,1.457802,1.460471,1.460471,286266331
2021-12-11,1.462660,1.572743,1.436053,1.526278,1.526278,232678452
2021-12-12,1.527011,1.566401,1.511223,1.542000,1.542000,170703415
2021-12-13,1.542283,1.558851,1.319557,1.321398,1.321398,300354759
2021-12-14,1.319835,1.383758,1.313722,1.323860,1.323860,280207962
2021-12-15,1.380513,1.453651,1.306432,1.426744,1.426744,252046202
2021-12-16,1.426999,1.465679,1.383132,1.387747,1.387747,189299840
2021-12-17,1.387921,1.402780,1.318742,1.348423,1.348423,176972348
2021-12-18,1.349062,1.400577,1.326988,1.378619,1.378619,158325734
2021-12-19,1.378907,1.420832,1.353528,1.355569,1.355569,156250486
2021-12-20,1.355818,1.357403,1.256715,1.295360,1.295360,204808978
2021-12-21,1.294904,1.361922,1.292009,1.355629,1.355629,234354957
2021-12-22,1.358134,1.415247,1.344716,1.363356,1.363356,245406695
2021-12-23,1.363145,1.486420,1.344846,1.466691,1.466691,315085977
2021-12-24,1.470723,1.648554,1.447510,1.573940,1.573940,541193577
2021-12-25,1.576327,1.599510,1.534435,1.572939,1.572939,291169833
2021-12-26,1.574748,1.641881,1.547604,1.608537,1.608537,429413185
2021-12-27,1.607259,1.724742,1.581062,1.658262,1.658262,435558660
2021-12-28,null,null,null,null,null,null
2021-12-29,null,null,null,null,null,null
2021-12-30,null,null,null,null,null,null
2021-12-31,null,null,null,null,null,null
2022-01-01,null,null,null,null,null,null
2022-01-02,null,null,null,null,null,null
2022-01-03,null,null,null,null,null,null
2022-01-04,null,null,null,null,null,null
2022-01-05,null,null,null,null,null,null
2022-01-06,null,null,null,null,null,null
2022-01-07,null,null,null,null,null,null
2022-01-08,null,null,null,null,null,null
2022-01-09,null,null,null,null,null,null
2022-01-10,null,null,null,null,null,null
2022-01-11,1.367939,1.449765,1.351716,1.446629,1.446629,365010965
2022-01-12,1.446650,1.501772,1.440911,1.493607,1.493607,455700299
2022-01-13,1.493567,1.497790,1.345791,1.357751,1.357751,555873527
2022-01-14,1.358098,1.409755,1.331008,1.384964,1.384964,419744861
2022-01-15,null,null,null,null,null,null
2022-01-16,null,null,null,null,null,null
2022-01-17,null,null,null,null,null,null
2022-01-18,null,null,null,null,null,null
2022-01-19,null,null,null,null,null,null
2022-01-20,null,null,null,null,null,null
2022-01-21,null,null,null,null,null,null
2022-01-22,null,null,null,null,null,null
2022-01-23,null,null,null,null,null,null
2022-01-24,null,null,null,null,null,null
2022-01-25,null,null,null,null,null,null
2022-01-26,null,null,null,null,null,null
2022-01-27,null,null,null,null,null,null
2022-01-28,null,null,null,null,null,null
2022-01-29,0.956735,1.005162,0.956735,0.967955,0.967955,222784574
2022-01-30,0.968240,0.987350,0.931806,0.945256,0.945256,192809164
2022-01-31,0.945246,0.968958,0.907208,0.952808,0.952808,221403280
2022-02-01,0.952388,0.989857,0.948500,0.967095,0.967095,207613436
2022-02-02,0.967051,1.028665,0.923541,0.924892,0.924892,324540676
2022-02-03,null,null,null,null,null,null
2022-02-04,null,null,null,null,null,null
2022-02-05,null,null,null,null,null,null
2022-02-06,null,null,null,null,null,null
2022-02-07,null,null,null,null,null,null
2022-02-08,null,null,null,null,null,null
2022-02-09,null,null,null,null,null,null
2022-02-10,null,null,null,null,null,null
2022-02-11,null,null,null,null,null,null
2022-02-12,null,null,null,null,null,null
2022-02-13,null,null,null,null,null,null
2022-02-14,null,null,null,null,null,null
2022-02-15,null,null,null,null,null,null
2022-02-16,null,null,null,null,null,null
2022-02-17,null,null,null,null,null,null
2022-02-18,null,null,null,null,null,null
2022-02-19,null,null,null,null,null,null
2022-02-20,null,null,null,null,null,null
2022-02-21,null,null,null,null,null,null
2022-02-22,null,null,null,null,null,null
2022-02-23,null,null,null,null,null,null
2022-02-24,null,null,null,null,null,null
2022-02-25,null,null,null,null,null,null
2022-02-26,null,null,null,null,null,null
2022-02-27,null,null,null,null,null,null
2022-02-28,null,null,null,null,null,null
2022-03-01,0.867390,0.893120,0.840275,0.856131,0.856131,372474801
2022-03-02,0.856171,0.857436,0.811191,0.820205,0.820205,333382423
2022-03-03,0.820194,0.849824,0.790475,0.797712,0.797712,414025663
2022-03-04,0.797781,0.808963,0.754002,0.760303,0.760303,280784209
2022-03-05,0.760451,0.776679,0.746316,0.773815,0.773815,177046735
2022-03-06,0.773806,0.781177,0.745678,0.747422,0.747422,173058832
2022-03-07,null,null,null,null,null,null
2022-03-08,null,null,null,null,null,null
2022-03-09,0.739715,0.779073,0.739715,0.768778,0.768778,162926708
2022-03-10,0.768470,0.779612,0.724753,0.731210,0.731210,161145479
2022-03-11,0.731144,0.731144,0.700802,0.703804,0.703804,147997239
2022-03-12,0.703612,0.720864,0.702825,0.706042,0.706042,81992079
2022-03-13,0.705847,0.715653,0.678203,0.682473,0.682473,84245362
2022-03-14,0.682429,0.708386,0.676032,0.706907,0.706907,140799440
2022-03-15,0.706859,0.726255,0.681439,0.716973,0.716973,179073279
2022-03-16,0.716949,0.737878,0.699377,0.737240,0.737240,206146303
2022-03-17,0.737268,0.759932,0.723382,0.743077,0.743077,200041284
2022-03-18,null,null,null,null,null,null
2022-03-19,null,null,null,null,null,null
2022-03-20,null,null,null,null,null,null
2022-03-21,null,null,null,null,null,null
2022-03-22,null,null,null,null,null,null
2022-03-23,null,null,null,null,null,null
2022-03-24,null,null,null,null,null,null
2022-03-25,null,null,null,null,null,null
2022-03-26,null,null,null,null,null,null
2022-03-27,null,null,null,null,null,null
2022-03-28,null,null,null,null,null,null
2022-03-29,null,null,null,null,null,null
2022-03-30,null,null,null,null,null,null
2022-03-31,null,null,null,null,null,null
2022-04-01,null,null,null,null,null,null
2022-04-02,null,null,null,null,null,null
2022-04-03,null,null,null,null,null,null
2022-04-04,null,null,null,null,null,null
2022-04-05,null,null,null,null,null,null
2022-04-06,null,null,null,null,null,null
2022-04-07,null,null,null,null,null,null
2022-04-08,null,null,null,null,null,null
2022-04-09,null,null,null,null,null,null
2022-04-10,null,null,null,null,null,null
2022-04-11,null,null,null,null,null,null
2022-04-12,null,null,null,null,null,null
2022-04-13,null,null,null,null,null,null
2022-04-14,null,null,null,null,null,null
2022-04-15,null,null,null,null,null,null
2022-04-16,null,null,null,null,null,null
2022-04-17,null,null,null,null,null,null
2022-04-18,null,null,null,null,null,null
2022-04-19,null,null,null,null,null,null
2022-04-20,0.759492,0.770415,0.733058,0.741325,0.741325,169080903
2022-04-21,0.741282,0.770056,0.711530,0.718713,0.718713,220325412
2022-04-22,0.718636,0.731238,0.713057,0.720447,0.720447,143442976
2022-04-23,0.720277,0.722684,0.706021,0.708088,0.708088,111792484
2022-04-24,0.707913,0.714272,0.698625,0.700633,0.700633,99169601
2022-04-25,0.700834,0.705410,0.657331,0.703314,0.703314,217293783
2022-04-26,0.703264,0.722780,0.646852,0.655285,0.655285,213615375
2022-04-27,0.655430,0.677529,0.650865,0.670329,0.670329,154129144
2022-04-28,0.670433,0.712971,0.663562,0.699503,0.699503,227820442
2022-04-29,0.699299,0.707520,0.623249,0.636792,0.636792,214364306
2022-04-30,null,null,null,null,null,null
2022-05-01,null,null,null,null,null,null
2022-05-02,null,null,null,null,null,null
2022-05-03,null,null,null,null,null,null
2022-05-04,null,null,null,null,null,null
2022-05-05,null,null,null,null,null,null
2022-05-06,null,null,null,null,null,null
2022-05-07,null,null,null,null,null,null
2022-05-08,null,null,null,null,null,null
2022-05-09,null,null,null,null,null,null
2022-05-10,null,null,null,null,null,null
2022-05-11,null,null,null,null,null,null
2022-05-12,null,null,null,null,null,null
2022-05-13,null,null,null,null,null,null
2022-05-14,null,null,null,null,null,null
2022-05-15,null,null,null,null,null,null
2022-05-16,null,null,null,null,null,null
2022-05-17,null,null,null,null,null,null
2022-05-18,null,null,null,null,null,null
2022-05-19,null,null,null,null,null,null
2022-05-20,null,null,null,null,null,null
2022-05-21,null,null,null,null,null,null
2022-05-22,null,null,null,null,null,null
2022-05-23,null,null,null,null,null,null
2022-05-24,null,null,null,null,null,null
2022-05-25,null,null,null,null,null,null
2022-05-26,null,null,null,null,null,null
2022-05-27,null,null,null,null,null,null
2022-05-28,null,null,null,null,null,null
2022-05-29,null,null,null,null,null,null
2022-05-30,null,null,null,null,null,null
2022-05-31,null,null,null,null,null,null
2022-06-01,null,null,null,null,null,null
2022-06-02,null,null,null,null,null,null
2022-06-03,null,null,null,null,null,null
2022-06-04,null,null,null,null,null,null
2022-06-05,null,null,null,null,null,null
2022-06-06,null,null,null,null,null,null
2022-06-07,null,null,null,null,null,null
2022-06-08,null,null,null,null,null,null
2022-06-09,null,null,null,null,null,null
2022-06-10,null,null,null,null,null,null
2022-06-11,null,null,null,null,null,null
2022-06-12,null,null,null,null,null,null
2022-06-13,null,null,null,null,null,null
2022-06-14,null,null,null,null,null,null
2022-06-15,null,null,null,null,null,null
2022-06-16,null,null,null,null,null,null
2022-06-17,null,null,null,null,null,null
2022-06-18,null,null,null,null,null,null
2022-06-19,null,null,null,null,null,null
2022-06-20,0.314548,0.326200,0.302458,0.319786,0.319786,95398833
2022-06-21,0.319685,0.342518,0.315731,0.324610,0.324610,111643822
2022-06-22,0.324843,0.330913,0.312948,0.313972,0.313972,89396256
2022-06-23,0.313982,0.336868,0.313422,0.336137,0.336137,83028157
2022-06-24,0.336030,0.357424,0.335648,0.350556,0.350556,105834579
2022-06-25,0.350541,0.356614,0.335863,0.351128,0.351128,79926291
2022-06-26,0.351030,0.358990,0.332227,0.332298,0.332298,77802998
2022-06-27,0.332284,0.345222,0.325759,0.329622,0.329622,74703461
2022-06-28,0.329591,0.336814,0.311303,0.312360,0.312360,80242787
2022-06-29,0.312429,0.316256,0.295999,0.298932,0.298932,89771813
2022-06-30,0.299058,0.311247,0.284957,0.305516,0.305516,136536912
